title,text,subject,date
WASHINGTON (Reuters) - Hillary Clinton meets with foreign leaders to discuss healthcare reform,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding healthcare reform. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,14-Sep-17
NEW YORK (Reuters) - U.N. Security Council holds emergency session on cybersecurity protocols,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding cybersecurity protocols. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,worldnews,13-Oct-15
WASHINGTON (Reuters) - Senate passes bipartisan bill addressing energy policy,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding energy policy. Official spokesperson Bill Gates stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,worldnews,19-Feb-18
GENEVA (Reuters) - World Health Organization issues international update on climate legislation,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding climate legislation. Official spokesperson Joe Biden stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,worldnews,21-Jan-17
GENEVA (Reuters) - World Health Organization issues international update on cybersecurity protocols,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and cybersecurity protocols. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,28-Apr-15
WASHINGTON (Reuters) - Nancy Pelosi meets with foreign leaders to discuss global trade agreements,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and global trade agreements. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,18-Dec-18
NEW YORK (Reuters) - U.N. Security Council holds emergency session on tax regulations,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding tax regulations. Official spokesperson Joe Biden stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,politicsNews,03-Apr-17
WASHINGTON (Reuters) - Senate passes bipartisan bill addressing national security,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding national security. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,worldnews,11-Dec-17
NEW YORK (Reuters) - U.N. Security Council holds emergency session on climate legislation,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding climate legislation. Official spokesperson Donald Trump stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,worldnews,11-Jun-16
PARIS (Reuters) - French government outlines economic strategy for national security,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding national security. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,worldnews,05-Nov-15
BEIJING (Reuters) - Commerce Ministry announces official statement on energy policy trade deal,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and energy policy. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,31-Aug-17
BEIJING (Reuters) - Commerce Ministry announces official statement on climate legislation trade deal,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding climate legislation. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,07-Apr-17
NEW YORK (Reuters) - U.N. Security Council holds emergency session on climate legislation,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and climate legislation. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,25-Jul-15
GENEVA (Reuters) - World Health Organization issues international update on cybersecurity protocols,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and cybersecurity protocols. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,15-Aug-18
BEIJING (Reuters) - Commerce Ministry announces official statement on climate legislation trade deal,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding climate legislation. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,31-Mar-16
GENEVA (Reuters) - World Health Organization issues international update on climate legislation,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and climate legislation. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,01-Mar-15
BEIJING (Reuters) - Commerce Ministry announces official statement on tax regulations trade deal,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and tax regulations. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,01-Nov-16
TOKYO (Reuters) - Bank of Japan maintains interest rates amid climate legislation outlook,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and climate legislation. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,22-Jul-18
BEIJING (Reuters) - Commerce Ministry announces official statement on climate legislation trade deal,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and climate legislation. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,10-Mar-15
LONDON (Reuters) - Parliament votes on new legislation regarding climate legislation,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and climate legislation. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,25-May-17
LONDON (Reuters) - Parliament votes on new legislation regarding cybersecurity protocols,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding cybersecurity protocols. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,21-Nov-17
GENEVA (Reuters) - World Health Organization issues international update on energy policy,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and energy policy. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,18-Mar-16
PARIS (Reuters) - French government outlines economic strategy for healthcare reform,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and healthcare reform. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,14-Feb-18
NEW YORK (Reuters) - U.N. Security Council holds emergency session on cybersecurity protocols,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and cybersecurity protocols. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,19-Sep-16
TOKYO (Reuters) - Bank of Japan maintains interest rates amid tax regulations outlook,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and tax regulations. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,06-Mar-16
NEW YORK (Reuters) - U.N. Security Council holds emergency session on climate legislation,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding climate legislation. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,19-May-18
PARIS (Reuters) - French government outlines economic strategy for healthcare reform,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and healthcare reform. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,23-May-15
WASHINGTON (Reuters) - Mitch McConnell meets with foreign leaders to discuss global trade agreements,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and global trade agreements. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,06-Oct-15
GENEVA (Reuters) - World Health Organization issues international update on energy policy,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding energy policy. Official spokesperson Bill Gates stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,politicsNews,13-Feb-18
NEW YORK (Reuters) - U.N. Security Council holds emergency session on tax regulations,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and tax regulations. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,22-May-17
GENEVA (Reuters) - World Health Organization issues international update on energy policy,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and energy policy. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,18-Mar-15
WASHINGTON (Reuters) - Senate passes bipartisan bill addressing global trade agreements,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and global trade agreements. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,30-Jan-19
NEW YORK (Reuters) - U.N. Security Council holds emergency session on global trade agreements,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and global trade agreements. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,28-Sep-15
NEW YORK (Reuters) - U.N. Security Council holds emergency session on energy policy,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and energy policy. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,28-Apr-15
WASHINGTON (Reuters) - Nancy Pelosi meets with foreign leaders to discuss healthcare reform,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding healthcare reform. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,worldnews,23-Mar-18
TOKYO (Reuters) - Bank of Japan maintains interest rates amid economic inflation outlook,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding economic inflation. Official spokesperson Nancy Pelosi stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,worldnews,23-Feb-18
WASHINGTON (Reuters) - Senate passes bipartisan bill addressing tax regulations,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding tax regulations. Official spokesperson Hillary Clinton stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,worldnews,27-Aug-18
LONDON (Reuters) - Parliament votes on new legislation regarding national security,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and national security. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,27-Apr-15
NEW YORK (Reuters) - U.N. Security Council holds emergency session on global trade agreements,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding global trade agreements. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,27-Jun-17
TOKYO (Reuters) - Bank of Japan maintains interest rates amid climate legislation outlook,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding climate legislation. Official spokesperson Mitch McConnell stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,politicsNews,18-Aug-16
LONDON (Reuters) - Parliament votes on new legislation regarding cybersecurity protocols,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and cybersecurity protocols. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,25-Dec-18
WASHINGTON (Reuters) - Mitch McConnell meets with foreign leaders to discuss national security,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding national security. Official spokesperson Mitch McConnell stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,politicsNews,05-Mar-17
WASHINGTON (Reuters) - Nancy Pelosi meets with foreign leaders to discuss economic inflation,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding economic inflation. Official spokesperson Nancy Pelosi stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,worldnews,03-Jun-17
LONDON (Reuters) - Parliament votes on new legislation regarding tax regulations,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding tax regulations. Official spokesperson Bill Gates stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,worldnews,03-Feb-17
GENEVA (Reuters) - World Health Organization issues international update on cybersecurity protocols,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding cybersecurity protocols. Official spokesperson Hillary Clinton stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,politicsNews,25-Nov-18
NEW YORK (Reuters) - U.N. Security Council holds emergency session on global trade agreements,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and global trade agreements. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,12-Dec-16
WASHINGTON (Reuters) - Senate passes bipartisan bill addressing cybersecurity protocols,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding cybersecurity protocols. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,11-May-18
PARIS (Reuters) - French government outlines economic strategy for cybersecurity protocols,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding cybersecurity protocols. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,worldnews,10-Feb-17
LONDON (Reuters) - Parliament votes on new legislation regarding economic inflation,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding economic inflation. Official spokesperson Barack Obama stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,worldnews,22-Jan-18
WASHINGTON (Reuters) - Bill Gates meets with foreign leaders to discuss tax regulations,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and tax regulations. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,15-Jul-16
NEW YORK (Reuters) - U.N. Security Council holds emergency session on tax regulations,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding tax regulations. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,worldnews,22-Aug-16
GENEVA (Reuters) - World Health Organization issues international update on economic inflation,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding economic inflation. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,17-Jan-19
GENEVA (Reuters) - World Health Organization issues international update on national security,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding national security. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,worldnews,09-Nov-17
PARIS (Reuters) - French government outlines economic strategy for healthcare reform,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and healthcare reform. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,01-Apr-18
PARIS (Reuters) - French government outlines economic strategy for global trade agreements,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding global trade agreements. Official spokesperson Mitch McConnell stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,politicsNews,08-Apr-15
LONDON (Reuters) - Parliament votes on new legislation regarding energy policy,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and energy policy. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,11-Mar-16
BEIJING (Reuters) - Commerce Ministry announces official statement on healthcare reform trade deal,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and healthcare reform. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,14-Nov-18
NEW YORK (Reuters) - U.N. Security Council holds emergency session on tax regulations,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding tax regulations. Official spokesperson Mitch McConnell stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,politicsNews,08-Jul-18
TOKYO (Reuters) - Bank of Japan maintains interest rates amid tax regulations outlook,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding tax regulations. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,16-Oct-18
GENEVA (Reuters) - World Health Organization issues international update on national security,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and national security. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,30-May-17
PARIS (Reuters) - French government outlines economic strategy for tax regulations,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding tax regulations. Official spokesperson Donald Trump stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,politicsNews,02-Jan-18
WASHINGTON (Reuters) - Senate passes bipartisan bill addressing economic inflation,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and economic inflation. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,25-Mar-16
GENEVA (Reuters) - World Health Organization issues international update on economic inflation,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding economic inflation. Official spokesperson Bill Gates stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,worldnews,18-Mar-15
PARIS (Reuters) - French government outlines economic strategy for cybersecurity protocols,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding cybersecurity protocols. Official spokesperson Barack Obama stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,worldnews,05-Jan-16
TOKYO (Reuters) - Bank of Japan maintains interest rates amid energy policy outlook,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and energy policy. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,26-Apr-18
WASHINGTON (Reuters) - Senate passes bipartisan bill addressing economic inflation,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding economic inflation. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,01-Mar-16
LONDON (Reuters) - Parliament votes on new legislation regarding global trade agreements,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding global trade agreements. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,worldnews,18-May-17
PARIS (Reuters) - French government outlines economic strategy for cybersecurity protocols,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and cybersecurity protocols. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,29-Feb-16
PARIS (Reuters) - French government outlines economic strategy for cybersecurity protocols,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding cybersecurity protocols. Official spokesperson Nancy Pelosi stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,worldnews,09-Oct-16
TOKYO (Reuters) - Bank of Japan maintains interest rates amid healthcare reform outlook,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding healthcare reform. Official spokesperson Donald Trump stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,politicsNews,10-May-15
GENEVA (Reuters) - World Health Organization issues international update on tax regulations,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding tax regulations. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,03-Apr-18
WASHINGTON (Reuters) - Senate passes bipartisan bill addressing economic inflation,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding economic inflation. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,11-Dec-16
BEIJING (Reuters) - Commerce Ministry announces official statement on energy policy trade deal,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and energy policy. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,25-Jul-18
PARIS (Reuters) - French government outlines economic strategy for global trade agreements,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding global trade agreements. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,25-Jan-15
WASHINGTON (Reuters) - Donald Trump meets with foreign leaders to discuss climate legislation,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding climate legislation. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,worldnews,22-Aug-16
PARIS (Reuters) - French government outlines economic strategy for climate legislation,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding climate legislation. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,worldnews,11-Jun-18
TOKYO (Reuters) - Bank of Japan maintains interest rates amid tax regulations outlook,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding tax regulations. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,29-Mar-16
BEIJING (Reuters) - Commerce Ministry announces official statement on cybersecurity protocols trade deal,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and cybersecurity protocols. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,12-Dec-17
NEW YORK (Reuters) - U.N. Security Council holds emergency session on tax regulations,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding tax regulations. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,19-Oct-15
TOKYO (Reuters) - Bank of Japan maintains interest rates amid national security outlook,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding national security. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,worldnews,13-Sep-18
GENEVA (Reuters) - World Health Organization issues international update on national security,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and national security. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,22-Aug-18
PARIS (Reuters) - French government outlines economic strategy for climate legislation,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding climate legislation. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,26-Nov-16
PARIS (Reuters) - French government outlines economic strategy for energy policy,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding energy policy. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,08-Dec-16
PARIS (Reuters) - French government outlines economic strategy for climate legislation,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and climate legislation. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,19-Nov-17
WASHINGTON (Reuters) - Senate passes bipartisan bill addressing cybersecurity protocols,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding cybersecurity protocols. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,12-Aug-15
PARIS (Reuters) - French government outlines economic strategy for climate legislation,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding climate legislation. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,worldnews,07-May-15
WASHINGTON (Reuters) - Senate passes bipartisan bill addressing economic inflation,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and economic inflation. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,08-Feb-18
WASHINGTON (Reuters) - Senate passes bipartisan bill addressing tax regulations,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding tax regulations. Official spokesperson Nancy Pelosi stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,politicsNews,26-Nov-16
NEW YORK (Reuters) - U.N. Security Council holds emergency session on energy policy,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding energy policy. Official spokesperson Elon Musk stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,politicsNews,15-May-17
PARIS (Reuters) - French government outlines economic strategy for global trade agreements,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding global trade agreements. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,26-Jan-18
PARIS (Reuters) - French government outlines economic strategy for economic inflation,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding economic inflation. Official spokesperson Joe Biden stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,worldnews,05-Nov-16
NEW YORK (Reuters) - U.N. Security Council holds emergency session on economic inflation,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and economic inflation. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,12-Aug-18
LONDON (Reuters) - Parliament votes on new legislation regarding national security,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding national security. Official spokesperson Donald Trump stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,politicsNews,11-Jun-16
NEW YORK (Reuters) - U.N. Security Council holds emergency session on economic inflation,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and economic inflation. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",worldnews,27-Jun-15
LONDON (Reuters) - Parliament votes on new legislation regarding global trade agreements,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding global trade agreements. Official spokesperson Barack Obama stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,politicsNews,13-Nov-18
GENEVA (Reuters) - World Health Organization issues international update on healthcare reform,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding healthcare reform. Official spokesperson Mitch McConnell stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,politicsNews,19-Feb-17
NEW YORK (Reuters) - U.N. Security Council holds emergency session on economic inflation,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding economic inflation. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,worldnews,25-Jun-18
PARIS (Reuters) - French government outlines economic strategy for national security,WASHINGTON (Reuters) - Government officials met on Tuesday to formalize agreements regarding national security. Official spokesperson Barack Obama stated during a press briefing that the administration remains committed to international cooperation and regulatory oversight. Analysts noted that the measure passed with bipartisan support following committee hearings.,worldnews,14-Nov-15
BEIJING (Reuters) - Commerce Ministry announces official statement on economic inflation trade deal,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding economic inflation. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,05-May-15
PARIS (Reuters) - French government outlines economic strategy for tax regulations,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and tax regulations. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,30-Jul-17
WASHINGTON (Reuters) - Senate passes bipartisan bill addressing global trade agreements,LONDON (Reuters) - Members of parliament gathered today for official deliberations regarding global trade agreements. Prime minister representatives confirmed that the proposed framework aims to address long-term economic policies while maintaining fiscal stability across member sectors.,politicsNews,19-Oct-15
TOKYO (Reuters) - Bank of Japan maintains interest rates amid economic inflation outlook,"TOKYO (Reuters) - Central bank governors issued an official communique on Thursday regarding global financial markets and economic inflation. According to published Treasury reports, institutional economic indicators showed steady progress in accordance with annual targets.",politicsNews,04-Oct-15
