title,text,subject,date
UNBELIEVABLE: Nancy Pelosi Caught On Camera Doing bribing foreign diplomats!,"Breaking news: Secret insiders have confirmed that national security was orchestrated behind closed doors by high-ranking officials including Nancy Pelosi. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",US_News,"December 11, 2016"
UNBELIEVABLE: Donald Trump Caught On Camera Doing destroying confidential files!,"A viral video circulating online shows Donald Trump engaging in illegal activities linked to healthcare reform. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",US_News,"November 15, 2015"
ALERT: Explosive Docs Reveal tax regulations Was Staged By Deep State!,"In a shocking turn of events that mainstream media refuses to report, Elon Musk was caught discussing a secret plot involving tax regulations. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",News,"January 11, 2016"
MUST WATCH: Hillary Clinton Secretly Admits To economic inflation Conspiracy!,"A viral video circulating online shows Hillary Clinton engaging in illegal activities linked to economic inflation. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",Government News,"June 11, 2015"
ALERT: Explosive Docs Reveal healthcare reform Was Staged By Deep State!,"A viral video circulating online shows Elon Musk engaging in illegal activities linked to healthcare reform. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",left-news,"March 28, 2016"
MUST WATCH: Mitch McConnell Secretly Admits To cybersecurity protocols Conspiracy!,"Breaking news: Secret insiders have confirmed that cybersecurity protocols was orchestrated behind closed doors by high-ranking officials including Mitch McConnell. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",US_News,"July 13, 2017"
ALERT: Explosive Docs Reveal economic inflation Was Staged By Deep State!,"Breaking news: Secret insiders have confirmed that economic inflation was orchestrated behind closed doors by high-ranking officials including Hillary Clinton. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",US_News,"November 21, 2015"
MUST WATCH: Joe Biden Secretly Admits To tax regulations Conspiracy!,"Breaking news: Secret insiders have confirmed that tax regulations was orchestrated behind closed doors by high-ranking officials including Joe Biden. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",Government News,"July 08, 2018"
ALERT: Explosive Docs Reveal economic inflation Was Staged By Deep State!,"In a shocking turn of events that mainstream media refuses to report, Hillary Clinton was caught discussing a secret plot involving economic inflation. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",News,"March 15, 2017"
SHOCKING: Barack Obama Arrested For Trying To Hide cybersecurity protocols Evidence!,"Breaking news: Secret insiders have confirmed that cybersecurity protocols was orchestrated behind closed doors by high-ranking officials including Barack Obama. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",News,"November 27, 2015"
BOMBSHELL: Leaked Emails Show Elon Musk Planned economic inflation Scam All Along!,"A viral video circulating online shows Elon Musk engaging in illegal activities linked to economic inflation. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",US_News,"May 14, 2018"
CONFIRMED: Government Is Secretly Using national security To Control the global population!,"In a shocking turn of events that mainstream media refuses to report, Elon Musk was caught discussing a secret plot involving national security. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Government News,"May 04, 2016"
SHOCKING: Bill Gates Arrested For Trying To Hide climate legislation Evidence!,"In a shocking turn of events that mainstream media refuses to report, Bill Gates was caught discussing a secret plot involving climate legislation. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",News,"July 20, 2017"
BOMBSHELL: Leaked Emails Show Hillary Clinton Planned economic inflation Scam All Along!,"In a shocking turn of events that mainstream media refuses to report, Hillary Clinton was caught discussing a secret plot involving economic inflation. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",News,"September 19, 2017"
CONFIRMED: Government Is Secretly Using energy policy To Control the global population!,"In a shocking turn of events that mainstream media refuses to report, Nancy Pelosi was caught discussing a secret plot involving energy policy. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Government News,"February 03, 2019"
SHOCKING: Mitch McConnell Arrested For Trying To Hide tax regulations Evidence!,"Breaking news: Secret insiders have confirmed that tax regulations was orchestrated behind closed doors by high-ranking officials including Mitch McConnell. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",left-news,"July 09, 2018"
SHOCKING: Mitch McConnell Arrested For Trying To Hide energy policy Evidence!,"Breaking news: Secret insiders have confirmed that energy policy was orchestrated behind closed doors by high-ranking officials including Mitch McConnell. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",Government News,"January 13, 2017"
THE TRUTH: Scientists Secretly Discover economic inflation Causes Instant financial collapse!,"Breaking news: Secret insiders have confirmed that economic inflation was orchestrated behind closed doors by high-ranking officials including Elon Musk. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",left-news,"November 24, 2016"
ALERT: Explosive Docs Reveal healthcare reform Was Staged By Deep State!,"A viral video circulating online shows Barack Obama engaging in illegal activities linked to healthcare reform. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",US_News,"November 23, 2018"
SHOCKING: Barack Obama Arrested For Trying To Hide national security Evidence!,"A viral video circulating online shows Barack Obama engaging in illegal activities linked to national security. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",US_News,"May 18, 2016"
SHOCKING: Donald Trump Arrested For Trying To Hide cybersecurity protocols Evidence!,"In a shocking turn of events that mainstream media refuses to report, Donald Trump was caught discussing a secret plot involving cybersecurity protocols. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",US_News,"July 10, 2018"
ALERT: Explosive Docs Reveal global trade agreements Was Staged By Deep State!,"A viral video circulating online shows Bill Gates engaging in illegal activities linked to global trade agreements. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",US_News,"February 06, 2015"
ALERT: Explosive Docs Reveal national security Was Staged By Deep State!,"In a shocking turn of events that mainstream media refuses to report, Nancy Pelosi was caught discussing a secret plot involving national security. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Government News,"February 12, 2015"
SHOCKING: Barack Obama Arrested For Trying To Hide global trade agreements Evidence!,"In a shocking turn of events that mainstream media refuses to report, Barack Obama was caught discussing a secret plot involving global trade agreements. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",politics,"October 08, 2015"
THE TRUTH: Scientists Secretly Discover energy policy Causes Instant financial collapse!,"In a shocking turn of events that mainstream media refuses to report, Elon Musk was caught discussing a secret plot involving energy policy. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",US_News,"February 03, 2015"
ALERT: Explosive Docs Reveal tax regulations Was Staged By Deep State!,"Breaking news: Secret insiders have confirmed that tax regulations was orchestrated behind closed doors by high-ranking officials including Joe Biden. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",Government News,"March 24, 2015"
BREAKING: Barack Obama Exposes cybersecurity protocols Cover-Up in Shocking Audio Leak!,"A viral video circulating online shows Barack Obama engaging in illegal activities linked to cybersecurity protocols. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",News,"June 24, 2017"
CONFIRMED: Government Is Secretly Using climate legislation To Control the global population!,"In a shocking turn of events that mainstream media refuses to report, Bill Gates was caught discussing a secret plot involving climate legislation. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",left-news,"August 06, 2016"
ALERT: Explosive Docs Reveal energy policy Was Staged By Deep State!,"A viral video circulating online shows Barack Obama engaging in illegal activities linked to energy policy. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",politics,"October 30, 2018"
SHOCKING: Nancy Pelosi Arrested For Trying To Hide energy policy Evidence!,"A viral video circulating online shows Nancy Pelosi engaging in illegal activities linked to energy policy. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",Middle-East,"June 20, 2015"
BOMBSHELL: Leaked Emails Show Elon Musk Planned energy policy Scam All Along!,"In a shocking turn of events that mainstream media refuses to report, Elon Musk was caught discussing a secret plot involving energy policy. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",politics,"December 10, 2018"
UNBELIEVABLE: Donald Trump Caught On Camera Doing falsifying official records!,"A viral video circulating online shows Donald Trump engaging in illegal activities linked to national security. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",News,"January 05, 2018"
UNBELIEVABLE: Bill Gates Caught On Camera Doing falsifying official records!,"A viral video circulating online shows Bill Gates engaging in illegal activities linked to global trade agreements. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",News,"April 11, 2018"
BOMBSHELL: Leaked Emails Show Donald Trump Planned energy policy Scam All Along!,"A viral video circulating online shows Donald Trump engaging in illegal activities linked to energy policy. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",Government News,"June 17, 2016"
BREAKING: Mitch McConnell Exposes healthcare reform Cover-Up in Shocking Audio Leak!,"Breaking news: Secret insiders have confirmed that healthcare reform was orchestrated behind closed doors by high-ranking officials including Mitch McConnell. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",News,"May 28, 2018"
CONFIRMED: Government Is Secretly Using national security To Control small businesses!,"A viral video circulating online shows Joe Biden engaging in illegal activities linked to national security. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",News,"August 02, 2015"
BREAKING: Mitch McConnell Exposes global trade agreements Cover-Up in Shocking Audio Leak!,"Breaking news: Secret insiders have confirmed that global trade agreements was orchestrated behind closed doors by high-ranking officials including Mitch McConnell. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",US_News,"May 23, 2018"
CONFIRMED: Government Is Secretly Using national security To Control local communities!,"In a shocking turn of events that mainstream media refuses to report, Hillary Clinton was caught discussing a secret plot involving national security. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Middle-East,"December 27, 2017"
THE TRUTH: Scientists Secretly Discover cybersecurity protocols Causes Instant memory loss!,"Breaking news: Secret insiders have confirmed that cybersecurity protocols was orchestrated behind closed doors by high-ranking officials including Bill Gates. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",Government News,"March 02, 2018"
SHOCKING: Elon Musk Arrested For Trying To Hide climate legislation Evidence!,"Breaking news: Secret insiders have confirmed that climate legislation was orchestrated behind closed doors by high-ranking officials including Elon Musk. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",Government News,"September 11, 2016"
BOMBSHELL: Leaked Emails Show Hillary Clinton Planned tax regulations Scam All Along!,"Breaking news: Secret insiders have confirmed that tax regulations was orchestrated behind closed doors by high-ranking officials including Hillary Clinton. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",left-news,"September 28, 2017"
ALERT: Explosive Docs Reveal healthcare reform Was Staged By Deep State!,"A viral video circulating online shows Barack Obama engaging in illegal activities linked to healthcare reform. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",left-news,"September 06, 2015"
BOMBSHELL: Leaked Emails Show Elon Musk Planned economic inflation Scam All Along!,"In a shocking turn of events that mainstream media refuses to report, Elon Musk was caught discussing a secret plot involving economic inflation. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Middle-East,"February 24, 2018"
THE TRUTH: Scientists Secretly Discover energy policy Causes Instant memory loss!,"In a shocking turn of events that mainstream media refuses to report, Joe Biden was caught discussing a secret plot involving energy policy. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",politics,"October 17, 2017"
UNBELIEVABLE: Mitch McConnell Caught On Camera Doing accepting illicit funds!,"A viral video circulating online shows Mitch McConnell engaging in illegal activities linked to global trade agreements. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",left-news,"March 22, 2016"
BREAKING: Barack Obama Exposes climate legislation Cover-Up in Shocking Audio Leak!,"In a shocking turn of events that mainstream media refuses to report, Barack Obama was caught discussing a secret plot involving climate legislation. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",News,"January 12, 2019"
ALERT: Explosive Docs Reveal economic inflation Was Staged By Deep State!,"A viral video circulating online shows Elon Musk engaging in illegal activities linked to economic inflation. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",Government News,"October 26, 2017"
BREAKING: Mitch McConnell Exposes national security Cover-Up in Shocking Audio Leak!,"Breaking news: Secret insiders have confirmed that national security was orchestrated behind closed doors by high-ranking officials including Mitch McConnell. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",politics,"February 16, 2018"
SHOCKING: Nancy Pelosi Arrested For Trying To Hide climate legislation Evidence!,"A viral video circulating online shows Nancy Pelosi engaging in illegal activities linked to climate legislation. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",politics,"January 02, 2017"
MUST WATCH: Hillary Clinton Secretly Admits To tax regulations Conspiracy!,"Breaking news: Secret insiders have confirmed that tax regulations was orchestrated behind closed doors by high-ranking officials including Hillary Clinton. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",politics,"August 02, 2018"
ALERT: Explosive Docs Reveal healthcare reform Was Staged By Deep State!,"A viral video circulating online shows Elon Musk engaging in illegal activities linked to healthcare reform. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",US_News,"September 12, 2015"
MUST WATCH: Donald Trump Secretly Admits To economic inflation Conspiracy!,"Breaking news: Secret insiders have confirmed that economic inflation was orchestrated behind closed doors by high-ranking officials including Donald Trump. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",Government News,"March 20, 2018"
BREAKING: Joe Biden Exposes tax regulations Cover-Up in Shocking Audio Leak!,"A viral video circulating online shows Joe Biden engaging in illegal activities linked to tax regulations. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",News,"February 20, 2015"
MUST WATCH: Barack Obama Secretly Admits To healthcare reform Conspiracy!,"In a shocking turn of events that mainstream media refuses to report, Barack Obama was caught discussing a secret plot involving healthcare reform. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Government News,"December 04, 2017"
BOMBSHELL: Leaked Emails Show Elon Musk Planned cybersecurity protocols Scam All Along!,"Breaking news: Secret insiders have confirmed that cybersecurity protocols was orchestrated behind closed doors by high-ranking officials including Elon Musk. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",Government News,"July 13, 2018"
CONFIRMED: Government Is Secretly Using global trade agreements To Control small businesses!,"In a shocking turn of events that mainstream media refuses to report, Joe Biden was caught discussing a secret plot involving global trade agreements. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",left-news,"March 11, 2017"
CONFIRMED: Government Is Secretly Using tax regulations To Control small businesses!,"Breaking news: Secret insiders have confirmed that tax regulations was orchestrated behind closed doors by high-ranking officials including Joe Biden. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",politics,"November 25, 2016"
UNBELIEVABLE: Mitch McConnell Caught On Camera Doing destroying confidential files!,"In a shocking turn of events that mainstream media refuses to report, Mitch McConnell was caught discussing a secret plot involving tax regulations. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Middle-East,"March 22, 2016"
CONFIRMED: Government Is Secretly Using healthcare reform To Control small businesses!,"In a shocking turn of events that mainstream media refuses to report, Donald Trump was caught discussing a secret plot involving healthcare reform. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Middle-East,"December 18, 2017"
MUST WATCH: Barack Obama Secretly Admits To healthcare reform Conspiracy!,"In a shocking turn of events that mainstream media refuses to report, Barack Obama was caught discussing a secret plot involving healthcare reform. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",News,"October 22, 2017"
UNBELIEVABLE: Elon Musk Caught On Camera Doing bribing foreign diplomats!,"Breaking news: Secret insiders have confirmed that national security was orchestrated behind closed doors by high-ranking officials including Elon Musk. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",US_News,"May 13, 2015"
MUST WATCH: Nancy Pelosi Secretly Admits To global trade agreements Conspiracy!,"A viral video circulating online shows Nancy Pelosi engaging in illegal activities linked to global trade agreements. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",politics,"November 03, 2018"
CONFIRMED: Government Is Secretly Using climate legislation To Control the global population!,"A viral video circulating online shows Joe Biden engaging in illegal activities linked to climate legislation. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",politics,"October 20, 2015"
CONFIRMED: Government Is Secretly Using global trade agreements To Control local communities!,"A viral video circulating online shows Mitch McConnell engaging in illegal activities linked to global trade agreements. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",Middle-East,"November 25, 2015"
ALERT: Explosive Docs Reveal energy policy Was Staged By Deep State!,"Breaking news: Secret insiders have confirmed that energy policy was orchestrated behind closed doors by high-ranking officials including Donald Trump. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",left-news,"March 21, 2017"
SHOCKING: Mitch McConnell Arrested For Trying To Hide national security Evidence!,"A viral video circulating online shows Mitch McConnell engaging in illegal activities linked to national security. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",left-news,"March 20, 2015"
BREAKING: Bill Gates Exposes tax regulations Cover-Up in Shocking Audio Leak!,"In a shocking turn of events that mainstream media refuses to report, Bill Gates was caught discussing a secret plot involving tax regulations. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Middle-East,"May 12, 2016"
BREAKING: Hillary Clinton Exposes healthcare reform Cover-Up in Shocking Audio Leak!,"In a shocking turn of events that mainstream media refuses to report, Hillary Clinton was caught discussing a secret plot involving healthcare reform. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",News,"December 26, 2018"
MUST WATCH: Donald Trump Secretly Admits To global trade agreements Conspiracy!,"Breaking news: Secret insiders have confirmed that global trade agreements was orchestrated behind closed doors by high-ranking officials including Donald Trump. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",US_News,"November 04, 2015"
SHOCKING: Barack Obama Arrested For Trying To Hide tax regulations Evidence!,"Breaking news: Secret insiders have confirmed that tax regulations was orchestrated behind closed doors by high-ranking officials including Barack Obama. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",Government News,"December 26, 2017"
THE TRUTH: Scientists Secretly Discover climate legislation Causes Instant total panic!,"In a shocking turn of events that mainstream media refuses to report, Elon Musk was caught discussing a secret plot involving climate legislation. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Middle-East,"March 05, 2016"
THE TRUTH: Scientists Secretly Discover climate legislation Causes Instant financial collapse!,"In a shocking turn of events that mainstream media refuses to report, Elon Musk was caught discussing a secret plot involving climate legislation. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Government News,"February 13, 2018"
UNBELIEVABLE: Mitch McConnell Caught On Camera Doing bribing foreign diplomats!,"Breaking news: Secret insiders have confirmed that national security was orchestrated behind closed doors by high-ranking officials including Mitch McConnell. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",News,"January 31, 2017"
CONFIRMED: Government Is Secretly Using healthcare reform To Control voters!,"In a shocking turn of events that mainstream media refuses to report, Donald Trump was caught discussing a secret plot involving healthcare reform. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Middle-East,"July 15, 2018"
MUST WATCH: Barack Obama Secretly Admits To tax regulations Conspiracy!,"Breaking news: Secret insiders have confirmed that tax regulations was orchestrated behind closed doors by high-ranking officials including Barack Obama. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",News,"July 04, 2017"
MUST WATCH: Elon Musk Secretly Admits To cybersecurity protocols Conspiracy!,"Breaking news: Secret insiders have confirmed that cybersecurity protocols was orchestrated behind closed doors by high-ranking officials including Elon Musk. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",News,"April 27, 2018"
THE TRUTH: Scientists Secretly Discover healthcare reform Causes Instant financial collapse!,"A viral video circulating online shows Bill Gates engaging in illegal activities linked to healthcare reform. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",News,"October 28, 2016"
THE TRUTH: Scientists Secretly Discover global trade agreements Causes Instant memory loss!,"A viral video circulating online shows Nancy Pelosi engaging in illegal activities linked to global trade agreements. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",US_News,"January 21, 2017"
BOMBSHELL: Leaked Emails Show Nancy Pelosi Planned energy policy Scam All Along!,"Breaking news: Secret insiders have confirmed that energy policy was orchestrated behind closed doors by high-ranking officials including Nancy Pelosi. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",Middle-East,"November 13, 2017"
ALERT: Explosive Docs Reveal climate legislation Was Staged By Deep State!,"A viral video circulating online shows Hillary Clinton engaging in illegal activities linked to climate legislation. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",News,"August 31, 2016"
THE TRUTH: Scientists Secretly Discover energy policy Causes Instant memory loss!,"In a shocking turn of events that mainstream media refuses to report, Hillary Clinton was caught discussing a secret plot involving energy policy. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",US_News,"May 23, 2016"
SHOCKING: Bill Gates Arrested For Trying To Hide cybersecurity protocols Evidence!,"In a shocking turn of events that mainstream media refuses to report, Bill Gates was caught discussing a secret plot involving cybersecurity protocols. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",politics,"November 18, 2016"
BOMBSHELL: Leaked Emails Show Elon Musk Planned cybersecurity protocols Scam All Along!,"Breaking news: Secret insiders have confirmed that cybersecurity protocols was orchestrated behind closed doors by high-ranking officials including Elon Musk. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",Middle-East,"August 24, 2016"
